,Unnamed: 0,Date,hour,weekofday,day,month,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude
7451,4205520,03/15/2007 02:40:00 AM,2,3,15,3,111XX S PARNELL AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,2233,22.0,34.0,49.0,1174620.0,1831050.0,2007,02/10/2018 03:50:01 PM,41.691789182,-87.63631684399998
7452,4205557,03/15/2007 04:45:00 AM,4,3,15,3,107XX S EGGLESTON AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,2233,22.0,34.0,49.0,1175191.0,1833719.0,2007,02/28/2018 03:56:25 PM,41.699100619,-87.63414702600002
7453,4205735,03/13/2007 02:20:00 PM,14,1,13,3,050XX N KIMBALL AVE,1090,ARSON,ATTEMPT ARSON,"SCHOOL, PUBLIC, BUILDING",False,False,1713,17.0,39.0,13.0,1152801.0,1933422.0,2007,02/10/2018 03:50:01 PM,41.973167821,-87.71349526799999
7454,4206347,03/15/2007 10:11:50 PM,22,3,15,3,029XX N MOBILE AVE,1025,ARSON,AGGRAVATED,RESIDENCE,True,False,2511,25.0,29.0,19.0,1133899.0,1918888.0,2007,02/28/2018 03:56:25 PM,41.933639259,-87.78334614299999
7455,4207929,03/16/2007 05:20:00 PM,17,4,16,3,057XX W PATTERSON AVE,1020,ARSON,BY FIRE,OTHER,True,False,1633,16.0,38.0,15.0,1137544.0,1923692.0,2007,02/28/2018 03:56:25 PM,41.946756989,-87.76983467299999
7456,4207954,03/16/2007 09:50:00 PM,21,4,16,3,057XX W WAVELAND AVE,1020,ARSON,BY FIRE,OTHER,False,False,1633,16.0,38.0,15.0,1137519.0,1924024.0,2007,02/10/2018 03:50:01 PM,41.947668482,-87.769918546
7457,4208661,03/18/2007 12:20:00 AM,0,6,18,3,013XX S LAWNDALE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,True,1011,10.0,24.0,29.0,1151924.0,1893424.0,2007,02/28/2018 03:56:25 PM,41.863427134,-87.717775925
7458,4208824,03/18/2007 04:23:36 AM,4,6,18,3,017XX N KARLOV AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2534,25.0,30.0,23.0,1148782.0,1911198.0,2007,02/28/2018 03:56:25 PM,41.912262172,-87.728850443
7459,4208973,03/17/2007 09:04:00 PM,21,5,17,3,021XX N CLIFTON AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1811,18.0,32.0,7.0,1168289.0,1914422.0,2007,02/28/2018 03:56:25 PM,41.920709393,-87.657093808
7460,4209435,03/17/2007 06:15:00 PM,18,5,17,3,056XX W PATTERSON AVE,1020,ARSON,BY FIRE,OTHER,True,False,1633,16.0,38.0,15.0,1138078.0,1923703.0,2007,02/10/2018 03:50:01 PM,41.946777524,-87.76787155
7461,4209440,03/17/2007 11:43:37 AM,11,5,17,3,071XX W HIGGINS AVE,1090,ARSON,ATTEMPT ARSON,BAR OR TAVERN,False,False,1613,16.0,41.0,10.0,1127782.0,1936028.0,2007,02/28/2018 03:56:25 PM,41.980778822,-87.80543826
7462,4211448,03/19/2007 09:10:00 PM,21,0,19,3,034XX W HIRSCH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,False,1422,14.0,26.0,23.0,1153138.0,1909095.0,2007,02/28/2018 03:56:25 PM,41.906405991,-87.71290348
7463,4211517,03/19/2007 02:42:30 PM,14,0,19,3,008XX N HOMAN AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,1121,11.0,27.0,23.0,1153560.0,1905330.0,2007,02/28/2018 03:56:25 PM,41.896066092,-87.71145355799999
7464,4211555,03/19/2007 07:25:00 PM,19,0,19,3,056XX W GRACE ST,1020,ARSON,BY FIRE,OTHER,False,False,1633,16.0,38.0,15.0,1138026.0,1924700.0,2007,02/28/2018 03:56:25 PM,41.949514332,-87.768038519
7465,4212520,03/19/2007 07:50:00 PM,19,0,19,3,056XX W BERENICE AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1633,16.0,38.0,15.0,1138110.0,1925031.0,2007,02/10/2018 03:50:01 PM,41.950421108,-87.76772171200001
7466,4212596,03/20/2007 01:21:21 AM,1,1,20,3,108XX S HOXIE AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,434,4.0,10.0,51.0,1195236.0,1833707.0,2007,02/28/2018 03:56:25 PM,41.698597706,-87.56075291200001
7467,4212608,03/20/2007 01:21:21 AM,1,1,20,3,108XX S CALHOUN AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,434,4.0,10.0,51.0,1194906.0,1833701.0,2007,02/28/2018 03:56:25 PM,41.698589358,-87.561961385
7468,4212655,03/20/2007 06:10:00 PM,18,1,20,3,057XX W WAVELAND AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1633,16.0,38.0,15.0,1137465.0,1924022.0,2007,02/28/2018 03:56:25 PM,41.947663967,-87.77011708799999
7469,4212698,03/20/2007 03:56:00 PM,15,1,20,3,028XX S LAWNDALE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1032,10.0,22.0,30.0,1152166.0,1884876.0,2007,02/10/2018 03:50:01 PM,41.839965629,-87.717112736
7470,4213694,03/22/2007 03:30:00 AM,3,3,22,3,056XX S JUSTINE ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,713,7.0,16.0,67.0,1166969.0,1867417.0,2007,02/28/2018 03:56:25 PM,41.791751956999995,-87.66329147100002
7471,4215043,03/22/2007 04:38:00 AM,4,3,22,3,058XX N SHERIDAN RD,1025,ARSON,AGGRAVATED,APARTMENT,True,False,2022,20.0,48.0,77.0,1168577.0,1938936.0,2007,02/28/2018 03:56:25 PM,41.987970501,-87.655323058
7472,4217372,03/24/2007 03:42:22 PM,15,5,24,3,014XX S KEELER AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1011,10.0,24.0,29.0,1148618.0,1892756.0,2007,02/28/2018 03:56:25 PM,41.861658467,-87.729929345
7473,4217653,03/23/2007 09:07:00 PM,21,4,23,3,044XX N KEDZIE AVE,1020,ARSON,BY FIRE,RESIDENCE PORCH/HALLWAY,True,False,1724,17.0,33.0,14.0,1154247.0,1929517.0,2007,02/28/2018 03:56:25 PM,41.962423434,-87.708282737
7474,4218411,03/25/2007 08:54:00 PM,20,6,25,3,030XX W BELDEN AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1414,14.0,35.0,22.0,1155557.0,1915253.0,2007,02/10/2018 03:50:01 PM,41.923255701,-87.70385148700001
7475,4218442,03/26/2007 12:20:00 AM,0,0,26,3,052XX S LOTUS AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,814,8.0,23.0,56.0,1140917.0,1869293.0,2007,02/28/2018 03:56:25 PM,41.797417482,-87.758774773
7476,4218533,03/26/2007 03:14:34 AM,3,0,26,3,029XX E 87TH ST,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,423,4.0,10.0,46.0,1197427.0,1847855.0,2007,02/10/2018 03:50:01 PM,41.737366853000005,-87.55226074
7477,4219819,03/25/2007 09:00:00 PM,21,6,25,3,056XX W SCHUBERT AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2514,25.0,30.0,19.0,1138152.0,1917382.0,2007,02/28/2018 03:56:25 PM,41.929430703,-87.76775283200001
7478,4219839,03/26/2007 08:02:00 AM,8,0,26,3,039XX W NORTH AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2535,25.0,30.0,23.0,1149793.0,1910345.0,2007,02/28/2018 03:56:25 PM,41.909901846,-87.72515849700001
7479,4220069,03/27/2007 01:00:00 AM,1,1,27,3,096XX S JEFFERY AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,431,4.0,7.0,51.0,1191198.0,1841363.0,2007,02/10/2018 03:50:01 PM,41.719705036,-87.57529107200001
7480,4221017,03/27/2007 12:09:00 PM,12,1,27,3,082XX S ELLIS AVE,1025,ARSON,AGGRAVATED,APARTMENT,True,False,631,6.0,8.0,44.0,1184329.0,1850618.0,2007,02/28/2018 03:56:25 PM,41.745265005,-87.60016117100002
7481,4221126,03/28/2007 01:04:00 AM,1,2,28,3,024XX N OAKLEY AVE,1020,ARSON,BY FIRE,STREET,False,False,1432,14.0,1.0,22.0,1160621.0,1916038.0,2007,02/28/2018 03:56:25 PM,41.92530628,-87.685222729
7482,4221307,03/28/2007 03:34:33 AM,3,2,28,3,053XX W SCHUBERT AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2514,25.0,31.0,19.0,1140316.0,1917438.0,2007,02/28/2018 03:56:25 PM,41.929544926999995,-87.759799269
7483,4221313,03/28/2007 02:16:36 AM,2,2,28,3,055XX W SCHUBERT AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2514,25.0,30.0,19.0,1138951.0,1917402.0,2007,02/28/2018 03:56:25 PM,41.929471085,-87.76481620700001
7484,4221322,03/28/2007 02:32:34 AM,2,2,28,3,028XX N MAJOR AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2514,25.0,30.0,19.0,1137889.0,1918268.0,2007,02/28/2018 03:56:25 PM,41.931866739,-87.768697854
7485,4221940,03/27/2007 12:00:00 PM,12,1,27,3,100XX S WALLACE ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2232,22.0,9.0,73.0,1174070.0,1838395.0,2007,02/28/2018 03:56:25 PM,41.71195715,-87.63811338100003
7486,4222630,03/28/2007 07:05:00 PM,19,2,28,3,032XX W LAWRENCE AVE,1090,ARSON,ATTEMPT ARSON,SMALL RETAIL STORE,False,False,1713,17.0,39.0,14.0,1154033.0,1931710.0,2007,02/28/2018 03:56:25 PM,41.968445442,-87.709010784
7487,4222631,03/28/2007 11:07:00 PM,23,2,28,3,035XX N MELVINA AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1633,16.0,38.0,17.0,1134416.0,1923058.0,2007,02/28/2018 03:56:25 PM,41.94507308,-87.78134748299999
7488,4222721,03/27/2007 09:50:00 PM,21,1,27,3,030XX W 54TH ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,911,9.0,14.0,63.0,1156966.0,1868673.0,2007,02/28/2018 03:56:25 PM,41.795406676999995,-87.699936934
7489,4222918,03/28/2007 02:30:00 AM,2,2,28,3,052XX W OAKDALE AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2514,25.0,31.0,19.0,1140936.0,1919111.0,2007,02/28/2018 03:56:25 PM,41.934124406,-87.757479621
7490,4224615,03/29/2007 08:00:00 PM,20,3,29,3,058XX W PATTERSON AVE,1020,ARSON,BY FIRE,OTHER,False,False,1633,16.0,38.0,15.0,1136712.0,1923674.0,2007,02/28/2018 03:56:25 PM,41.946722564,-87.772893342
7491,4224755,03/30/2007 06:30:00 AM,6,4,30,3,101XX S PARNELL AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,2232,22.0,9.0,73.0,1174423.0,1837653.0,2007,02/28/2018 03:56:25 PM,41.709913166999996,-87.63684258299999
7492,4225299,03/30/2007 02:27:17 PM,14,4,30,3,010XX W 112TH ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,2234,22.0,34.0,75.0,1171197.0,1830538.0,2007,02/28/2018 03:56:25 PM,41.690459497,-87.648863766
7493,4225573,03/31/2007 05:21:28 AM,5,5,31,3,041XX W 24TH PL,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1013,10.0,22.0,30.0,1149022.0,1887395.0,2007,02/28/2018 03:56:25 PM,41.846939411,-87.728584918
7494,4225740,03/31/2007 07:17:00 AM,7,5,31,3,031XX N ST LOUIS AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,False,1412,14.0,35.0,21.0,1152508.0,1920724.0,2007,02/28/2018 03:56:25 PM,41.938329441,-87.714909659
7495,4226308,03/31/2007 06:23:08 AM,6,5,31,3,028XX N MASON AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2514,25.0,30.0,19.0,1136238.0,1918178.0,2007,02/10/2018 03:50:01 PM,41.931649445,-87.774767285
7496,4226856,04/01/2007 07:15:33 AM,7,6,1,4,065XX S SACRAMENTO AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,831,8.0,15.0,66.0,1157509.0,1861077.0,2007,02/28/2018 03:56:25 PM,41.774551175,-87.69815149700001
7497,4229978,04/03/2007 11:50:05 PM,23,1,3,4,027XX W MAYPOLE AVE,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,1331,12.0,2.0,27.0,1158043.0,1900842.0,2007,02/28/2018 03:56:25 PM,41.883660266999996,-87.695110965
7498,4230006,04/03/2007 04:45:00 AM,4,1,3,4,048XX W JACKSON BLVD,1025,ARSON,AGGRAVATED,RESIDENCE,True,False,1533,15.0,28.0,25.0,1144100.0,1898231.0,2007,02/28/2018 03:56:25 PM,41.876768499,-87.746376898
7499,4230137,04/02/2007 07:00:00 PM,19,0,2,4,058XX W PATTERSON AVE,1020,ARSON,BY FIRE,OTHER,False,False,1633,16.0,38.0,15.0,1136881.0,1923677.0,2007,02/10/2018 03:50:01 PM,41.946727763,-87.772272066
7500,4231186,04/04/2007 12:01:00 AM,0,2,4,4,025XX N LAWNDALE AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,2524,25.0,35.0,22.0,1151286.0,1916680.0,2007,02/28/2018 03:56:25 PM,41.927256473,-87.71950721700001
7501,4233607,04/07/2007 02:15:00 AM,2,5,7,4,057XX S KENNETH AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,813,8.0,13.0,62.0,1147681.0,1866113.0,2007,02/10/2018 03:50:01 PM,41.788564322,-87.734051139
7502,4233650,04/06/2007 09:47:57 AM,9,4,6,4,001XX S MENARD AVE,1090,ARSON,ATTEMPT ARSON,VEHICLE NON-COMMERCIAL,False,False,1513,15.0,29.0,25.0,1137743.0,1898863.0,2007,02/28/2018 03:56:25 PM,41.878619715999996,-87.769702943
7503,4234475,04/07/2007 11:43:15 AM,11,5,7,4,078XX S WINCHESTER AVE,1090,ARSON,ATTEMPT ARSON,APARTMENT,True,False,611,6.0,18.0,71.0,1164719.0,1852725.0,2007,02/10/2018 03:50:01 PM,41.751482958000004,-87.671956111
7504,4236863,04/07/2007 08:32:47 PM,20,5,7,4,014XX N KEELER AVE,1090,ARSON,ATTEMPT ARSON,VEHICLE NON-COMMERCIAL,True,False,2534,25.0,37.0,23.0,1148123.0,1909209.0,2007,02/28/2018 03:56:25 PM,41.906816876,-87.731322734
7505,4237915,04/10/2007 09:46:14 PM,21,1,10,4,046XX W 53RD ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,False,815,8.0,23.0,56.0,1146353.0,1869076.0,2007,02/28/2018 03:56:25 PM,41.796720565,-87.738845376
7506,4238649,04/10/2007 06:05:00 AM,6,1,10,4,069XX S JEFFERY BLVD,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,False,False,332,3.0,5.0,43.0,1190745.0,1859260.0,2007,02/10/2018 03:50:01 PM,41.768826969,-87.57637362
7507,4239885,04/11/2007 06:52:35 AM,6,2,11,4,034XX W 28TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1032,10.0,22.0,30.0,1153714.0,1885181.0,2007,02/28/2018 03:56:25 PM,41.840771969,-87.71142408
7508,4240481,04/12/2007 10:14:14 PM,22,3,12,4,004XX E 90TH ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,633,6.0,6.0,44.0,1180832.0,1845406.0,2007,02/28/2018 03:56:25 PM,41.731043718,-87.61313445799999
7509,4240744,04/13/2007 01:10:22 AM,1,4,13,4,089XX S WOODLAWN AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,413,4.0,8.0,47.0,1185771.0,1846000.0,2007,02/10/2018 03:50:01 PM,41.73255889,-87.595022675
7510,4242854,04/14/2007 04:19:27 PM,16,5,14,4,070XX S EGGLESTON AVE,1025,ARSON,AGGRAVATED,VACANT LOT/LAND,False,False,732,7.0,6.0,68.0,1174496.0,1858265.0,2007,02/10/2018 03:50:01 PM,41.766473561,-87.635963581
7511,4242896,04/14/2007 10:35:54 PM,22,5,14,4,033XX W 37TH PL,1020,ARSON,BY FIRE,STREET,False,False,913,9.0,12.0,58.0,1154772.0,1879539.0,2007,02/28/2018 03:56:25 PM,41.825268531,-87.707692382
7512,4242996,04/15/2007 02:35:21 AM,2,6,15,4,012XX W 73RD ST,1020,ARSON,BY FIRE,STREET,False,False,734,7.0,17.0,67.0,1169533.0,1856382.0,2007,02/28/2018 03:56:25 PM,41.761415346999996,-87.65420930200001
7513,4243010,04/14/2007 09:24:00 PM,21,5,14,4,063XX W DICKENS AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2512,25.0,29.0,19.0,1133648.0,1913274.0,2007,02/28/2018 03:56:25 PM,41.918238198000005,-87.78440065
7514,4243027,04/14/2007 09:00:00 PM,21,5,14,4,031XX N MONTICELLO AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2523,25.0,35.0,21.0,1151521.0,1920623.0,2007,02/28/2018 03:56:25 PM,41.93807177,-87.71853978600002
7515,4243297,04/15/2007 05:30:00 AM,5,6,15,4,039XX W MONROE ST,1020,ARSON,BY FIRE,BARBERSHOP,False,False,1122,11.0,28.0,26.0,1150076.0,1899369.0,2007,02/28/2018 03:56:25 PM,41.879777056,-87.724405032
7516,4243308,04/14/2007 05:15:00 AM,5,5,14,4,042XX W VAN BUREN ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,1132,11.0,24.0,26.0,1148129.0,1897684.0,2007,02/28/2018 03:56:25 PM,41.875190906,-87.73159759
7517,4243985,04/16/2007 12:57:00 AM,0,0,16,4,073XX S DORCHESTER AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,False,False,324,3.0,5.0,43.0,1186813.0,1856558.0,2007,02/28/2018 03:56:25 PM,41.761506494,-87.590871674
7518,4244200,04/15/2007 07:36:00 AM,7,6,15,4,012XX S LAWNDALE AVE,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,1011,10.0,24.0,29.0,1151902.0,1894231.0,2007,02/28/2018 03:56:25 PM,41.865642068,-87.71783544600002
7519,4245207,04/17/2007 01:37:56 AM,1,1,17,4,014XX S HARDING AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1011,10.0,24.0,29.0,1150278.0,1892873.0,2007,02/28/2018 03:56:25 PM,41.861947352,-87.723832676
7520,4246771,04/17/2007 08:50:00 AM,8,1,17,4,011XX N WESTERN AVE,1020,ARSON,BY FIRE,"SCHOOL, PUBLIC, BUILDING",False,False,1312,12.0,1.0,24.0,1160197.0,1907701.0,2007,02/28/2018 03:56:25 PM,41.902437713000005,-87.687011559
7521,4246903,04/17/2007 08:48:00 PM,20,1,17,4,109XX S EMERALD AVE,1020,ARSON,BY FIRE,OTHER,False,False,2233,22.0,34.0,49.0,1173262.0,1832263.0,2007,02/28/2018 03:56:25 PM,41.695147888,-87.641252963
7522,4248229,04/18/2007 05:00:00 AM,5,2,18,4,061XX S DR MARTIN LUTHER KING JR DR,1025,ARSON,AGGRAVATED,APARTMENT,False,False,313,3.0,20.0,42.0,1179976.0,1864315.0,2007,02/28/2018 03:56:25 PM,41.782951693,-87.61569242600002
7523,4248328,04/19/2007 01:20:26 AM,1,3,19,4,020XX W MARQUETTE RD,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,False,False,726,7.0,15.0,67.0,1163933.0,1860220.0,2007,02/10/2018 03:50:01 PM,41.772066838,-87.674626117
7524,4248693,04/19/2007 01:07:49 AM,1,3,19,4,101XX S LUELLA AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,431,4.0,7.0,51.0,1193169.0,1838147.0,2007,02/28/2018 03:56:25 PM,41.710832161999996,-87.56817667600002
7525,4249085,04/19/2007 02:16:00 AM,2,3,19,4,064XX S ELLIS AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,314,3.0,20.0,42.0,1184162.0,1862556.0,2007,02/28/2018 03:56:25 PM,41.778027946,-87.60040037700001
7526,4249670,04/19/2007 06:48:13 PM,18,3,19,4,020XX E 77TH ST,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,414,4.0,8.0,43.0,1191051.0,1854315.0,2007,02/10/2018 03:50:01 PM,41.755250089,-87.575411699
7527,4249701,04/20/2007 01:30:07 AM,1,4,20,4,020XX N KENNETH AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2522,25.0,31.0,20.0,1146394.0,1913113.0,2007,02/28/2018 03:56:25 PM,41.917562972,-87.737574513
7528,4249949,04/20/2007 05:05:20 AM,5,4,20,4,014XX N LINDER AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2532,25.0,37.0,25.0,1139413.0,1909006.0,2007,02/28/2018 03:56:25 PM,41.906423105,-87.763323532
7529,4251030,04/21/2007 02:07:00 AM,2,5,21,4,062XX S CHAMPLAIN AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,313,3.0,20.0,42.0,1181643.0,1863708.0,2007,02/28/2018 03:56:25 PM,41.781247687,-87.60959947200001
7530,4252449,04/21/2007 09:50:00 AM,9,5,21,4,040XX W MADISON ST,1020,ARSON,BY FIRE,SMALL RETAIL STORE,False,False,1115,11.0,28.0,26.0,1149521.0,1899707.0,2007,02/10/2018 03:50:01 PM,41.880715353,-87.72643415600002
7531,4252682,04/22/2007 03:10:00 AM,3,6,22,4,057XX S UNION AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,711,7.0,3.0,68.0,1172615.0,1866787.0,2007,02/28/2018 03:56:25 PM,41.789900551,-87.64260722899998
7532,4253442,04/23/2007 01:48:17 AM,1,0,23,4,066XX S WABASH AVE,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,False,False,322,3.0,20.0,69.0,1177754.0,1860837.0,2007,02/28/2018 03:56:25 PM,41.773458301,-87.623944105
7533,4253862,04/23/2007 12:15:00 AM,0,0,23,4,041XX W 33RD ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1031,10.0,22.0,30.0,1149124.0,1882394.0,2007,02/28/2018 03:56:25 PM,41.833214037,-87.728339856
7534,4255356,04/23/2007 07:30:00 AM,7,0,23,4,037XX W OHIO ST,1020,ARSON,BY FIRE,ALLEY,True,False,1122,11.0,27.0,23.0,1151144.0,1903737.0,2007,02/28/2018 03:56:25 PM,41.891742449,-87.72036889
7535,4256206,04/24/2007 04:46:33 PM,16,1,24,4,014XX E 67TH PL,1020,ARSON,BY FIRE,APARTMENT,False,False,332,3.0,5.0,43.0,1187063.0,1860526.0,2007,02/28/2018 03:56:25 PM,41.772389113,-87.589829702
7536,4256392,04/23/2007 03:23:01 PM,15,0,23,4,076XX S COLES AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,True,False,421,4.0,7.0,43.0,1196300.0,1855178.0,2007,02/28/2018 03:56:25 PM,41.757489719,-87.55614733
7537,4257044,04/22/2007 01:00:00 PM,13,6,22,4,068XX S CORNELL AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,332,3.0,5.0,43.0,1188380.0,1860021.0,2007,02/10/2018 03:50:01 PM,41.770972006,-87.58501814
7538,4257619,04/25/2007 09:44:38 PM,21,2,25,4,015XX S CHRISTIANA AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE-GARAGE,False,False,1021,10.0,24.0,29.0,1154286.0,1892174.0,2007,02/28/2018 03:56:25 PM,41.859950194,-87.709138509
7539,4257632,04/26/2007 01:10:00 AM,1,3,26,4,017XX W 77TH ST,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,611,6.0,17.0,71.0,1165906.0,1853631.0,2007,02/10/2018 03:50:01 PM,41.753944029,-87.667580621
7540,4258803,04/25/2007 08:17:02 PM,20,2,25,4,046XX N CLIFTON AVE,1025,ARSON,AGGRAVATED,OTHER,True,True,2311,19.0,46.0,3.0,1167677.0,1930933.0,2007,02/28/2018 03:56:25 PM,41.966029543000005,-87.65886507200001
7541,4258914,04/26/2007 10:27:00 PM,22,3,26,4,071XX S LOWE AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,732,7.0,6.0,68.0,1173383.0,1857496.0,2007,02/28/2018 03:56:25 PM,41.764388024,-87.640065846
7542,4259310,04/27/2007 06:18:56 AM,6,4,27,4,065XX S MOZART ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,831,8.0,15.0,66.0,1158506.0,1861084.0,2007,02/28/2018 03:56:25 PM,41.774550119000004,-87.69449644
7543,4261454,04/28/2007 03:00:00 AM,3,5,28,4,029XX N LUNA AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2514,25.0,31.0,19.0,1138862.0,1918978.0,2007,02/28/2018 03:56:25 PM,41.933797414000004,-87.76510487899998
7544,4262298,04/30/2007 01:13:28 AM,1,0,30,4,048XX N ASHLAND AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2032,20.0,47.0,3.0,1164782.0,1932352.0,2007,02/28/2018 03:56:25 PM,41.969985376,-87.669468978
7545,4262401,04/29/2007 06:15:00 PM,18,6,29,4,024XX S HOYNE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1034,10.0,25.0,31.0,1162752.0,1887878.0,2007,02/10/2018 03:50:01 PM,41.847988445,-87.67818242
7546,4263435,04/30/2007 01:26:16 PM,13,0,30,4,104XX S EMERALD AVE,1090,ARSON,ATTEMPT ARSON,VEHICLE NON-COMMERCIAL,False,False,2233,22.0,34.0,49.0,1173154.0,1835687.0,2007,02/28/2018 03:56:25 PM,41.704546245,-87.64154768899998
7547,4263585,05/01/2007 02:55:00 AM,2,1,1,5,069XX S ROCKWELL ST,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,831,8.0,18.0,66.0,1160241.0,1858482.0,2007,02/28/2018 03:56:25 PM,41.767374314,-87.688207722
7548,4264903,05/02/2007 12:01:00 AM,0,2,2,5,057XX S CALIFORNIA AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,824,8.0,16.0,63.0,1158691.0,1866432.0,2007,02/28/2018 03:56:25 PM,41.789222015,-87.693672415
7549,4264910,05/01/2007 10:03:09 PM,22,1,1,5,100XX S EGGLESTON AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2232,22.0,9.0,73.0,1175267.0,1838524.0,2007,02/28/2018 03:56:25 PM,41.71228454,-87.63372581799999
7550,4265939,05/02/2007 08:44:52 AM,8,2,2,5,066XX S HALSTED ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,723,7.0,16.0,68.0,1172110.0,1860920.0,2007,02/28/2018 03:56:25 PM,41.773811951999996,-87.644631214
7551,4266261,05/02/2007 11:40:07 PM,23,2,2,5,006XX W 115TH ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,524,5.0,34.0,53.0,1173890.0,1828613.0,2007,02/28/2018 03:56:25 PM,41.685117853,-87.63906136799999
